NODO;"DIVIPOLA
MUNICIPIO";DEPARTAMENTO/MUNICIPIO;DEPARTAMENTO;MUNICIPIO;ZONA;CODIGO_DANE_ESTABLECIMIENTO;NOMBRE_ESTABLECIMIENTO;CODIGO_DANE_SEDE;NOMBRE_SEDE;FOCALIZACION
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000428;C. E. R. LA ESPERANZA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000509;C. E. R. PLATANAL;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000568;C. E. R. SAN PABLO MEDIO;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000576;C. E. R. SAN PABLO ABAJO;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000657;C. E. R. FRAGUA ABAJO;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000673;C. E. R. TABOGA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000711;C.E.R. ISLA VERDE;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000851;C. E. R. SAN PEDRO MEDIO;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000908;C. E. R. MALA NOCHE;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000924;C. E. R. MADRE DE DIOS;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000975;C. E. R. ALTO SAN PEDRO;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495000983;C. E. R. BELLA FATIMA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495001009;C.E.R. LA CEIBA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495001351;C.E.R. SANTA MARIA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495001360;C.E.R. QUEBRADA CIÉNAGA SAN PEDRO;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495800018;MORROPUTO;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495800026;SAN PABLO MEDIO PETACA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;205495800034;ALTO SAN PEDRO POZO DEL TIGRE;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;405495000010;C. E. R. SANTA ELENA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;405495001181;C. E. R. MARIA DEL MAR;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000096;I.E.R TRINIDAD ARRIBA;405495001229;C. E. R. SAN PEDRO ABAJO;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000151;INSTITUCIÓN EDUCATIVA RURAL LA CONCHA;205495000151;I. E. R. LA CONCHA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000151;INSTITUCIÓN EDUCATIVA RURAL LA CONCHA;205495000258;E R EL CARMEN;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000151;INSTITUCIÓN EDUCATIVA RURAL LA CONCHA;205495000525;E R I LA POMPOSA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000151;INSTITUCIÓN EDUCATIVA RURAL LA CONCHA;205495000550;E R I PUERTO ASTILLA;MÚSICA
3;05495;05495-ANTIOQUIA-NECHÍ;ANTIOQUIA;NECHÍ;RURAL;205495000151;INSTITUCIÓN EDUCATIVA RURAL LA CONCHA;405495000206;E R LA CONCEPCION;MÚSICA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895000125;RIO VIEJO;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895000851;EL CINCUENTA;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895000991;CHILONA ABAJO;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895001075;I.E.R. LA PAJUILA;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895001091;BOCAS DEL MAESTRO ESTEBAN;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895001261;LA MATURANA;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895001288;AQUI SI;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895001466;LAS PARCELAS;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895001971;PUENTE ANGOSTURA;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895001997;EL SALTO;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;205895002021;LA CIENAGA;DANZA
3;05895;05895-ANTIOQUIA-ZARAGOZA;ANTIOQUIA;ZARAGOZA;RURAL;205895001075;I.E.R. LA PAJUILA;405895001449;QUEBRADONA #1;DANZA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;URBANO;223068000113;INSTITUCION EDUCATIVA LUIS FERNANDO GONZALEZ BOTERO;123350800012;EL LICEO;MÚSICA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;URBANO;223068000113;INSTITUCION EDUCATIVA LUIS FERNANDO GONZALEZ BOTERO;223068000113;IE LUIS FERNANDO GONZALEZ (ANTES SAN JOSE);MÚSICA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;RURAL;223068000326;INSTITUCION EDUCATIVA SITIO NUEVO;223068000326;I.E. SITIO NUEVO;AUDIOVISUALES
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;RURAL;223068000326;INSTITUCION EDUCATIVA SITIO NUEVO;223068001098;LAS MARGARITAS;AUDIOVISUALES
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;RURAL;223068000326;INSTITUCION EDUCATIVA SITIO NUEVO;223350002536;MARIA AUXILIADORA;AUDIOVISUALES
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;RURAL;223068000326;INSTITUCION EDUCATIVA SITIO NUEVO;423300000001;ESC LOS NOVILLOS;AUDIOVISUALES
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;URBANO;223068001578;INSTITUCION EDUCATIVA DANIEL ALFONSO PAZ;123350800004;24 DE NOVIEMBRE;MÚSICA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;URBANO;223068001578;INSTITUCION EDUCATIVA DANIEL ALFONSO PAZ;123350800021;DIVINO NIÑO;MÚSICA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;URBANO;223068001578;INSTITUCION EDUCATIVA DANIEL ALFONSO PAZ;223068001578;IE DANIEL ALFONSO PAZ ALVAREZ;MÚSICA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;URBANO;223068001578;INSTITUCION EDUCATIVA DANIEL ALFONSO PAZ;223068001578;IE DANIEL ALFONSO PAZ ALVAREZ;AUDIOVISUALES
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;RURAL;223068000326;INSTITUCION EDUCATIVA SITIO NUEVO;223068000326;I.E. SITIO NUEVO;MÚSICA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;RURAL;223068000326;INSTITUCION EDUCATIVA SITIO NUEVO;223068001098;LAS MARGARITAS;MÚSICA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;RURAL;223068000326;INSTITUCION EDUCATIVA SITIO NUEVO;223350002536;MARIA AUXILIADORA;MÚSICA
3;23350;23350-CÓRDOBA-LA APARTADA;CÓRDOBA;LA APARTADA;RURAL;223068000326;INSTITUCION EDUCATIVA SITIO NUEVO;423300000001;ESC LOS NOVILLOS;MÚSICA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;URBANO;105079000015;I. E. MANUEL JOSE CAICEDO;105079000015;I. E. MANUEL JOSE CAICEDO;MÚSICA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;URBANO;105079000082;INSTITUCION EDUCATIVA LUIS EDUARDO ARIAS REINEL;105079000082;I. E. LUIS EDUARDO ARIAS REINEL;MÚSICA
4;05585;05585-ANTIOQUIA-PUERTO NARE;ANTIOQUIA;PUERTO NARE;URBANO;105387000077;I. E. CARLOS ARTURO DUQUE RAMIREZ;105387000051;E U SAN LUIS BELTRÁN;MÚSICA
4;05585;05585-ANTIOQUIA-PUERTO NARE;ANTIOQUIA;PUERTO NARE;URBANO;105387000077;I. E. CARLOS ARTURO DUQUE RAMIREZ;105387000077;COLEGIO CARLOS ARTURO DUQUE RAMIREZ;MÚSICA
4;05585;05585-ANTIOQUIA-PUERTO NARE;ANTIOQUIA;PUERTO NARE;RURAL;105387000077;I. E. CARLOS ARTURO DUQUE RAMIREZ;205387000527;C. E. R. SANTA BARBARA;MÚSICA
4;05585;05585-ANTIOQUIA-PUERTO NARE;ANTIOQUIA;PUERTO NARE;RURAL;105387000077;I. E. CARLOS ARTURO DUQUE RAMIREZ;205387000616;C. E. R. LAS ANGELITAS;MÚSICA
4;05579;05579-ANTIOQUIA-PUERTO BERRÍO;ANTIOQUIA;PUERTO BERRÍO;URBANO;105579000160;INSTITUCION EDUCATIVA BOMBONA;105579000160;COLEGIO BOMBONA;LITERATURA
4;05579;05579-ANTIOQUIA-PUERTO BERRÍO;ANTIOQUIA;PUERTO BERRÍO;URBANO;105579000160;INSTITUCION EDUCATIVA BOMBONA;105579000798;E U LA ISLA;LITERATURA
4;05579;05579-ANTIOQUIA-PUERTO BERRÍO;ANTIOQUIA;PUERTO BERRÍO;URBANO;105579000186;I. E. ALFONSO LOPEZ PUMAREJO;105579000143;E U LA MILLA;MÚSICA
4;05579;05579-ANTIOQUIA-PUERTO BERRÍO;ANTIOQUIA;PUERTO BERRÍO;URBANO;105579000186;I. E. ALFONSO LOPEZ PUMAREJO;105579000186;I.E. ALFONSO LOPEZ PUMAREJO;MÚSICA
4;05579;05579-ANTIOQUIA-PUERTO BERRÍO;ANTIOQUIA;PUERTO BERRÍO;URBANO;105579000305;I. E. ANTONIO NARIÑO;105579000241;E U ARNULFO CASTRO;MÚSICA
4;05579;05579-ANTIOQUIA-PUERTO BERRÍO;ANTIOQUIA;PUERTO BERRÍO;URBANO;105579000305;I. E. ANTONIO NARIÑO;105579000305;COLEGIO ANTONIO NARIÑO;MÚSICA
4;05579;05579-ANTIOQUIA-PUERTO BERRÍO;ANTIOQUIA;PUERTO BERRÍO;RURAL;105579000305;I. E. ANTONIO NARIÑO;205579000156;MADRE LAURA;MÚSICA
4;05591;05591-ANTIOQUIA-PUERTO TRIUNFO;ANTIOQUIA;PUERTO TRIUNFO;URBANO;105591000027;I. E. PABLO VI;105591000027;I. E. PABLO VI;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;URBANO;105670000938;INSTITUCION EDUCATIVA NORMAL SUPERIOR DE SAN ROQUE;105670000938;I. E. NORMAL SUPERIOR DE SAN ROQUE;MÚSICA
4;05893;05893-ANTIOQUIA-YONDÓ;ANTIOQUIA;YONDÓ;URBANO;105893001685;INTSTITUCION EDUCATIVA LUIS EDUARDO DIAZ;105893001685;I. E. LUIS EDUARDO DIAZ;MÚSICA
4;05893;05893-ANTIOQUIA-YONDÓ;ANTIOQUIA;YONDÓ;URBANO;105893001685;INTSTITUCION EDUCATIVA LUIS EDUARDO DIAZ;105893800006;LA PATRIA;MÚSICA
4;05893;05893-ANTIOQUIA-YONDÓ;ANTIOQUIA;YONDÓ;URBANO;105893001685;INTSTITUCION EDUCATIVA LUIS EDUARDO DIAZ;105893800015;I.E. LUIS EDUARDO DIAZ - SEDE MEGACOLEGIO;MÚSICA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;RURAL;205079000346;INSTITUCIÓN EDUCATIVA RURAL EL TABLAZO;205079000117;CENTRO EDUCATIVO RURAL EL TIGRE;LITERATURA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;RURAL;205079000346;INSTITUCIÓN EDUCATIVA RURAL EL TABLAZO;205079000125;C. E. R. MATASANO;LITERATURA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;RURAL;205079000346;INSTITUCIÓN EDUCATIVA RURAL EL TABLAZO;205079000346;INSTITUCION EDUCATIVA RURAL EL TABLAZO;LITERATURA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;RURAL;205079000346;INSTITUCIÓN EDUCATIVA RURAL EL TABLAZO;205079000427;C. E. R. SAN FRANCISCO DE PAULA;LITERATURA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;RURAL;205079000346;INSTITUCIÓN EDUCATIVA RURAL EL TABLAZO;205079000460;C. E. R. MOCORONGO;LITERATURA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;RURAL;205079000346;INSTITUCIÓN EDUCATIVA RURAL EL TABLAZO;205079000664;C. E. R. LA ESE;LITERATURA
4;05079;05079-ANTIOQUIA-BARBOSA;ANTIOQUIA;BARBOSA;RURAL;205079000346;INSTITUCIÓN EDUCATIVA RURAL EL TABLAZO;205079000702;CENTRO EDUCATIVO RURAL ALTAMIRA;LITERATURA
4;05585;05585-ANTIOQUIA-PUERTO NARE;ANTIOQUIA;PUERTO NARE;RURAL;205387000322;I. E. R. LA SIERRA;205387000322;I. E. R. LA SIERRA;MÚSICA
4;05585;05585-ANTIOQUIA-PUERTO NARE;ANTIOQUIA;PUERTO NARE;RURAL;205387000322;I. E. R. LA SIERRA;205387000420;LA ANGOSTURA;MÚSICA
4;05591;05591-ANTIOQUIA-PUERTO TRIUNFO;ANTIOQUIA;PUERTO TRIUNFO;RURAL;205591000099;I. E. R. DORADAL;205591000099;I. E. R. DORADAL;MÚSICA
4;05591;05591-ANTIOQUIA-PUERTO TRIUNFO;ANTIOQUIA;PUERTO TRIUNFO;RURAL;205591000099;I. E. R. DORADAL;205591000234;C. E. R. BALSORA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000029;C. E. R. SANTA TERESA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000037;I. E. R. SAN JOSE DEL NARE;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000045;C. E. R. LA MORA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000053;C. E. R. SAN ANTONIO;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000061;E R EFE GOMEZ;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000070;I. E. R. SAN MATIAS;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000118;C. E. R. LA FLORESTA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000126;COLEGIO EL TACHIRA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000134;E R LIBORIO MEJIA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000142;C. E. R. ANTONIA SANTOS;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000169;C. E. R. MARBELLA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000177;I. E R LAS PALMAS;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000185;C. E. R. EL DIAMANTE;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000193;C. E. R. ANTONIO NARIÑO;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000215;E R GUACAS;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000223;E R EL DILUVIO;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000240;C. E. R. EL CARMEN;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000258;C. E. R. DOCTOR ALEJANDRO GOMEZ DIEZ;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000266;I. E. R. LA PUREZA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000304;C. E. R. SANTA ISABEL DEL NARE;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000312;C. E. R. SAN JOAQUIN;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000347;C. E. R. MONTEMAR;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000371;C. E. R. SAN JORGE;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000380;C. E. R. LA GUZMANA ALTA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000428;E R EL JARDIN;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000487;C. E. R. MULATAL;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000495;I. E. R. CABILDO;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000541;E R LA INMACULADA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000568;E R POLICARPA SALAVARRIETA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000665;I. E. R. LA FLORIDA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000690;C. E. R. BRASIL;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000703;C. E. R. EL BARCINO;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000720;I.E.R. SAN JUAN;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000754;C. E. R. LA JOTA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000762;C. E. R. LA CEIBA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000797;E R MONTEALEGRE;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000835;C. E. R. PEÑAS AZULES;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000851;C. E. R. SAN PABLO;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000860;C. E. R. PATIO BONITO;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000894;C. E. R. SANTA BARBARA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000924;E R I MANIZALES;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;205670000941;C. E. R. LA CANDELARIA;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;405670000966;E.R. LA TRINIDAD;MÚSICA
4;05670;05670-ANTIOQUIA-SAN ROQUE;ANTIOQUIA;SAN ROQUE;RURAL;205670000720;I.E.R. SAN JUAN;405670001024;E.R. LA MARIA;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000262;INSTITUCION EDUCATIVA RURAL PORCESITO;205690000157;EL ROSARIO;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000262;INSTITUCION EDUCATIVA RURAL PORCESITO;205690000262;I. E. R. PORCESITO;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000262;INSTITUCION EDUCATIVA RURAL PORCESITO;205690000289;LA COMBA;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000262;INSTITUCION EDUCATIVA RURAL PORCESITO;205690000351;LA PRIMAVERA;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000262;INSTITUCION EDUCATIVA RURAL PORCESITO;205690000432;LOS NARANJOS;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000262;INSTITUCION EDUCATIVA RURAL PORCESITO;205690000581;SAN LUIS;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000262;INSTITUCION EDUCATIVA RURAL PORCESITO;205690000718;PLAYAS DEL NARE;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000386;INSTITUCION EDUCATIVA RURAL ROBERTO LOPEZ GOMEZ;205690000017;SAN FRANCISCO;MÚSICA
4;05690;05690-ANTIOQUIA-SANTO DOMINGO;ANTIOQUIA;SANTO DOMINGO;RURAL;205690000386;INSTITUCION EDUCATIVA RURAL ROBERTO LOPEZ GOMEZ;205690000033;CANTAYUS;MÚSICA
